seq,tx_ts,rx_ts,latency_ns
6102,1763689454980055551,1763689454979976775,-78776
6103,1763689454981115238,1763689454981035805,-79433
6104,1763689454982174999,1763689454982095372,-79627
6105,1763689454983235798,1763689454983155976,-79822
6106,1763689454984295688,1763689454984217913,-77775
6107,1763689454985355431,1763689454985275850,-79581
6108,1763689454986416229,1763689454986336714,-79515
6109,1763689454987476046,1763689454987397410,-78636
6110,1763689454988535862,1763689454988456459,-79403
6111,1763689454989595679,1763689454989516656,-79023
6112,1763689454990656551,1763689454990576723,-79828
6113,1763689454991716424,1763689454991637493,-78931
6114,1763689454992776314,1763689454992696394,-79920
6115,1763689454993836261,1763689454993756220,-80041
6116,1763689454994896985,1763689454994817509,-79476
6117,1763689454995956820,1763689454995878113,-78707
6118,1763689454997016655,1763689454996936717,-79938
6119,1763689454998076435,1763689454997997118,-79317
6120,1763689454999137381,1763689454999057685,-79696
6121,1763689455000197290,1763689455000118585,-78705
6122,1763689455001257051,1763689455001177411,-79640
6123,1763689455002316905,1763689455002236960,-79945
6124,1763689455003377963,1763689455003301119,-76844
6125,1763689455004437909,1763689455004358112,-79797
6126,1763689455005497725,1763689455005418290,-79435
6127,1763689455006558505,1763689455006478968,-79537
6128,1763689455007618488,1763689455007539591,-78897
6129,1763689455008678361,1763689455008598288,-80073
6130,1763689455009738103,1763689455009657984,-80119
6131,1763689455010799031,1763689455010719755,-79276
6132,1763689455011858940,1763689455011780729,-78211
6133,1763689455012918664,1763689455012838556,-80108
6134,1763689455013978481,1763689455013898345,-80136
6135,1763689455015039390,1763689455014959597,-79793
6136,1763689455016099300,1763689455016020645,-78655
6137,1763689455017159153,1763689455017079990,-79163
6138,1763689455018219044,1763689455018139354,-79690
6139,1763689455019279768,1763689455019201606,-78162
6140,1763689455020339696,1763689455020260062,-79634
6141,1763689455021399531,1763689455021319888,-79643
6142,1763689455022460366,1763689455022381325,-79041
6143,1763689455023519757,1763689455023441300,-78457
6144,1763689455024579574,1763689455024499459,-80115
6145,1763689455025639446,1763689455025560249,-79197
6146,1763689455026700429,1763689455026620741,-79688
6147,1763689455027760246,1763689455027681994,-78252
6148,1763689455028820155,1763689455028740227,-79928
6149,1763689455029879898,1763689455029799942,-79956
6150,1763689455030940714,1763689455030862343,-78371
6151,1763689455032000550,1763689455031922225,-78325
6152,1763689455033060329,1763689455032980403,-79926
6153,1763689455034120183,1763689455034040173,-80010
6154,1763689455035181074,1763689455035102685,-78389
6155,1763689455036241057,1763689455036162363,-78694
6156,1763689455037300985,1763689455037221004,-79981
6157,1763689455038360690,1763689455038280682,-80008
6158,1763689455039421563,1763689455039343546,-78017
6159,1763689455040481509,1763689455040402353,-79156
6160,1763689455041541381,1763689455041461309,-80072
6161,1763689455042602235,1763689455042522524,-79711
6162,1763689455043662052,1763689455043583425,-78627
6163,1763689455044721757,1763689455044643195,-78562
6164,1763689455045781611,1763689455045701799,-79812
6165,1763689455046842520,1763689455046764792,-77728
6166,1763689455047902429,1763689455047824007,-78422
6167,1763689455048962357,1763689455048882889,-79468
6168,1763689455050022100,1763689455049941975,-80125
6169,1763689455051082935,1763689455051003412,-79523
6170,1763689455052142770,1763689455052063979,-78791
6171,1763689455053202642,1763689455053123398,-79244
6172,1763689455054262366,1763689455054182817,-79549
6173,1763689455055323239,1763689455055245310,-77929
6174,1763689455056383166,1763689455056303358,-79808
6175,1763689455057442928,1763689455057363573,-79355
6176,1763689455058503781,1763689455058425326,-78455
6177,1763689455059563746,1763689455059485059,-78687
6178,1763689455060623415,1763689455060543515,-79900
6179,1763689455061683268,1763689455061603471,-79797
6180,1763689455062743974,1763689455062664075,-79899
6181,1763689455063803828,1763689455063725198,-78630
6182,1763689455064863681,1763689455064783728,-79953
6183,1763689455065923479,1763689455065843480,-79999
6184,1763689455066984407,1763689455066905121,-79286
6185,1763689455068044279,1763689455067965781,-78498
6186,1763689455069104207,1763689455069024459,-79748
6187,1763689455070164042,1763689455070084544,-79498
6188,1763689455071224989,1763689455071145611,-79378
6189,1763689455072284824,1763689455072207549,-77275
6190,1763689455073344659,1763689455073264764,-79895
6191,1763689455074405198,1763689455074325683,-79515
6192,1763689455075465052,1763689455075386231,-78821
6193,1763689455076524868,1763689455076443057,-81811
6194,1763689455077584537,1763689455077502569,-81968
6195,1763689455078645372,1763689455078563506,-81866
6196,1763689455079705263,1763689455079625407,-79856
6197,1763689455080765043,1763689455080685603,-79440
6198,1763689455081824785,1763689455081745022,-79763
6199,1763689455082885676,1763689455082806033,-79643
6200,1763689455083945511,1763689455083867082,-78429
6201,1763689455085005309,1763689455084926019,-79290
6202,1763689455086065052,1763689455085986253,-78799
6203,1763689455087125850,1763689455087046209,-79641
6204,1763689455088185722,1763689455088107183,-78539
6205,1763689455089245539,1763689455089165861,-79678
6206,1763689455090305281,1763689455090225225,-80056
6207,1763689455091366117,1763689455091287792,-78325
6208,1763689455092425970,1763689455092345914,-80056
6209,1763689455093485787,1763689455093405648,-80139
6210,1763689455094546511,1763689455094467345,-79166
6211,1763689455095606457,1763689455095528115,-78342
6212,1763689455096666311,1763689455096586293,-80018
6213,1763689455097726035,1763689455097645990,-80045
6214,1763689455098786759,1763689455098707168,-79591
6215,1763689455099846576,1763689455099768957,-77619
6216,1763689455100906374,1763689455100826839,-79535
6217,1763689455101966135,1763689455101886240,-79895
6218,1763689455103026970,1763689455102947362,-79608
6219,1763689455104086769,1763689455104008503,-78266
6220,1763689455105146641,1763689455105067292,-79349
6221,1763689455106206457,1763689455106126230,-80227
6222,1763689455107267107,1763689455107188612,-78495
6223,1763689455108327035,1763689455108247660,-79375
6224,1763689455109386833,1763689455109306746,-80087
6225,1763689455110447724,1763689455110368183,-79541
6226,1763689455111507596,1763689455111428954,-78642
6227,1763689455112567302,1763689455112487299,-80003
6228,1763689455113627119,1763689455113548088,-79031
6229,1763689455114687843,1763689455114608451,-79392
6230,1763689455115747808,1763689455115669296,-78512
6231,1763689455116807550,1763689455116727548,-80002
6232,1763689455117867348,1763689455117787615,-79733
6233,1763689455118928128,1763689455118848441,-79687
6234,1763689455119987945,1763689455119909527,-78418
6235,1763689455121047798,1763689455120968057,-79741
6236,1763689455122107596,1763689455122028605,-78991
6237,1763689455123168339,1763689455123088932,-79407
6238,1763689455124228193,1763689455124149591,-78602
6239,1763689455125287528,1763689455125207788,-79740
6240,1763689455126347252,1763689455126267688,-79564
6241,1763689455127408143,1763689455127330774,-77369
6242,1763689455128467959,1763689455128387952,-80007
6243,1763689455129527758,1763689455129448426,-79332
6244,1763689455130588611,1763689455130511419,-77192
6245,1763689455131648558,1763689455131570282,-78276
6246,1763689455132708374,1763689455132628368,-80006
6247,1763689455133768154,1763689455133688157,-79997
6248,1763689455134829063,1763689455134749409,-79654
6249,1763689455135888917,1763689455135810939,-77978
6250,1763689455136948715,1763689455136868969,-79746
6251,1763689455138008384,1763689455137928518,-79866
6252,1763689455139069256,1763689455138989603,-79653
6253,1763689455140129091,1763689455140050985,-78106
6254,1763689455141188926,1763689455141109867,-79059
6255,1763689455142248576,1763689455142168378,-80198
6256,1763689455143309356,1763689455143230834,-78522
6257,1763689455144369154,1763689455144289568,-79586
6258,1763689455145428934,1763689455145348931,-80003
6259,1763689455146489787,1763689455146409906,-79881
6260,1763689455147549734,1763689455147471102,-78632
6261,1763689455148609624,1763689455148529706,-79918
6262,1763689455149669367,1763689455149589755,-79612
6263,1763689455150730221,1763689455150650637,-79584
6264,1763689455151790111,1763689455151711518,-78593
6265,1763689455152850039,1763689455152770252,-79787
6266,1763689455153909985,1763689455153830264,-79721
6267,1763689455154970802,1763689455154892145,-78657
6268,1763689455156030804,1763689455155952175,-78629
6269,1763689455157090547,1763689455157011372,-79175
6270,1763689455158150271,1763689455158070235,-80036
6271,1763689455159211069,1763689455159131599,-79470
6272,1763689455160271089,1763689455160192240,-78849
6273,1763689455161330850,1763689455161251214,-79636
6274,1763689455162391648,1763689455162312337,-79311
6275,1763689455163451632,1763689455163373663,-77969
6276,1763689455164511374,1763689455164431582,-79792
6277,1763689455165571191,1763689455165491704,-79487
6278,1763689455166631934,1763689455166552253,-79681
6279,1763689455167691880,1763689455167613172,-78708
6280,1763689455168751715,1763689455168673091,-78624
6281,1763689455169811495,1763689455169731861,-79634
6282,1763689455170872219,1763689455170792539,-79680
6283,1763689455171932147,1763689455171853532,-78615
6284,1763689455172991889,1763689455172911710,-80179
6285,1763689455174051669,1763689455173972296,-79373
6286,1763689455175112634,1763689455175033141,-79493
6287,1763689455176172154,1763689455176093634,-78520
6288,1763689455177231878,1763689455177152367,-79511
6289,1763689455178291824,1763689455178211638,-80186
6290,1763689455179352641,1763689455179274112,-78529
6291,1763689455180412439,1763689455180332457,-79982
6292,1763689455181472182,1763689455181392024,-80158
6293,1763689455182533054,1763689455182454443,-78611
6294,1763689455183593019,1763689455183514288,-78731
6295,1763689455184652854,1763689455184572818,-80036
6296,1763689455185712689,1763689455185632570,-80119
6297,1763689455186773487,1763689455186693878,-79609
6298,1763689455187833323,1763689455187754871,-78452
6299,1763689455188893139,1763689455188813327,-79812
6300,1763689455189952937,1763689455189873023,-79914
6301,1763689455191013754,1763689455190934887,-78867
6302,1763689455192073608,1763689455191994879,-78729
6303,1763689455193133480,1763689455193054076,-79404
6304,1763689455194193334,1763689455194113551,-79783
6305,1763689455195254095,1763689455195185469,-68626
6306,1763689455196314060,1763689455196235740,-78320
6307,1763689455197373747,1763689455197293992,-79755
6308,1763689455198434638,1763689455198354930,-79708
6309,1763689455199494436,1763689455199415737,-78699
6310,1763689455200554123,1763689455200474119,-80004
6311,1763689455201613939,1763689455201533853,-80086
6312,1763689455202674793,1763689455202595124,-79669
6313,1763689455203734628,1763689455203656394,-78234
6314,1763689455204794426,1763689455204715239,-79187
6315,1763689455205854206,1763689455205774621,-79585
6316,1763689455206914967,1763689455206835132,-79835
6317,1763689455207974784,1763689455207896273,-78511
6318,1763689455209034638,1763689455208954729,-79909
6319,1763689455210094380,1763689455210015407,-78973
6320,1763689455211155234,1763689455211075549,-79685
6321,1763689455212214939,1763689455212136578,-78361
6322,1763689455213274775,1763689455213194979,-79796
6323,1763689455214334628,1763689455214256101,-78527
6324,1763689455215395426,1763689455215317131,-78295
6325,1763689455216455354,1763689455216375884,-79470
6326,1763689455217515078,1763689455217435617,-79461
6327,1763689455218575914,1763689455218496888,-79026
6328,1763689455219635841,1763689455219557122,-78719
6329,1763689455220695621,1763689455220615522,-80099
6330,1763689455221755308,1763689455221675052,-80256
6331,1763689455222816180,1763689455222736323,-79857
6332,1763689455223876071,1763689455223798186,-77885
6333,1763689455224935906,1763689455224855883,-80023
6334,1763689455225995778,1763689455225915820,-79958
6335,1763689455227056336,1763689455226977776,-78560
6336,1763689455228116245,1763689455228037491,-78754
6337,1763689455229176173,1763689455229094651,-81522
6338,1763689455230235971,1763689455230154292,-81679
6339,1763689455231296899,1763689455231215840,-81059
6340,1763689455232356827,1763689455232277407,-79420
6341,1763689455233416643,1763689455233337715,-78928
6342,1763689455234477553,1763689455234398078,-79475
6343,1763689455235537406,1763689455235458738,-78668
6344,1763689455236597093,1763689455236517212,-79881
6345,1763689455237656799,1763689455237577779,-79020
6346,1763689455238717467,1763689455238637513,-79954
6347,1763689455239777340,1763689455239698784,-78556
6348,1763689455240837212,1763689455240757202,-80010
6349,1763689455241897010,1763689455241817288,-79722
6350,1763689455242957845,1763689455242878614,-79231
6351,1763689455244017736,1763689455243939348,-78388
6352,1763689455245077479,1763689455244997545,-79934
6353,1763689455246137221,1763689455246057741,-79480
6354,1763689455247197908,1763689455247118734,-79174
6355,1763689455248257799,1763689455248179301,-78498
6356,1763689455249317690,1763689455249237701,-79989
6357,1763689455250386636,1763689455250307213,-79423
6358,1763689455251446804,1763689455251369261,-77543
6359,1763689455252506788,1763689455252427032,-79756
6360,1763689455253566512,1763689455253486506,-80006
